layout,start_config,alpha_i,alpha_j,seed,sweep_type,complexity,both_success,single_success,failure,goal_reached_i,goal_reached_j,lava_collision,lava_hit_i,lava_hit_j,cell_collision,edge_collision,num_collisions,paralysis,paralysis_type,cycle_length,stay_streak,timesteps,steps_i,steps_j,arrival_order,arrival_gap,G_i,G_j,trajectory_i,trajectory_j
risk_reward,A,0.0,0.0,42,symmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,56.87500286102295,177.00000381469727,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,0.5,0.5,42,symmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,85.32500553131104,-176.2124948501587,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,1.0,1.0,42,symmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,113.77500534057617,-529.4250106811523,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,0.0,0.5,42,asymmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,56.87500286102295,-176.2124948501587,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,0.0,1.0,42,asymmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,56.87500286102295,-529.4250106811523,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,0.5,0.0,42,asymmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,85.32500553131104,177.00000381469727,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,0.5,1.0,42,asymmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,85.32500553131104,-529.4250106811523,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,1.0,0.0,42,asymmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,113.77500534057617,177.00000381469727,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,A,1.0,0.5,42,asymmetric,3,False,True,False,True,False,False,False,False,False,False,0,True,cycle,1.0,0,15,9,15,i_only,6,113.77500534057617,-176.2124948501587,"[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]"
risk_reward,B,0.0,0.0,42,symmetric,3,False,True,False,False,True,False,False,False,False,False,0,True,cycle,1.0,0,15,15,9,j_only,-6,177.00000381469727,56.87500286102295,"[(7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2), (3, 2)]","[(7, 1), (6, 1), (5, 1), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (0, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]"
